epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,1443.27,1.11647,1.04166,1.58937,0.64619,0.55121,0.59618,0.38965,1.29238,1.3958,1.87149,0.00033425,0.00033425,0.00033425
76,1463,1.13202,1.04962,1.57091,0.55682,0.58229,0.56952,0.37302,1.35144,1.60486,1.90417,0.000321875,0.000321875,0.000321875
77,1482.81,1.10778,1.01715,1.56307,0.5969,0.55101,0.57117,0.37723,1.34239,1.64318,1.90291,0.0003095,0.0003095,0.0003095
78,1502.16,1.12136,1.01108,1.56401,0.54216,0.55316,0.57719,0.38478,1.31373,1.5749,1.92366,0.000297125,0.000297125,0.000297125
79,1521.58,1.06241,0.95151,1.51877,0.62733,0.5408,0.5925,0.38406,1.30776,1.65752,1.88757,0.00028475,0.00028475,0.00028475
80,1541.24,1.09128,1.00545,1.55824,0.63019,0.48673,0.54585,0.3583,1.35374,1.6465,1.92736,0.000272375,0.000272375,0.000272375
81,1560.54,1.06764,0.95356,1.52945,0.62203,0.56398,0.59943,0.39398,1.31979,1.44612,1.94282,0.00026,0.00026,0.00026
82,1580.17,1.05726,0.97336,1.53756,0.58519,0.60605,0.59567,0.39985,1.303,1.42436,1.85634,0.000247625,0.000247625,0.000247625
83,1599.43,1.06881,0.95091,1.54072,0.58822,0.48971,0.54965,0.37141,1.34123,1.61689,1.93498,0.00023525,0.00023525,0.00023525
84,1619.3,1.02287,0.8979,1.48104,0.61594,0.58398,0.60828,0.40753,1.33042,1.44553,1.93332,0.000222875,0.000222875,0.000222875
85,1639.14,1.02473,0.93108,1.49369,0.6697,0.56355,0.61823,0.41704,1.32679,1.4086,1.89606,0.0002105,0.0002105,0.0002105
86,1659.05,1.0355,0.88278,1.50652,0.68375,0.52234,0.59311,0.4001,1.28362,1.59385,1.86554,0.000198125,0.000198125,0.000198125
87,1678.11,1.00702,0.87043,1.47227,0.53574,0.57845,0.57179,0.38523,1.3064,1.54442,1.89578,0.00018575,0.00018575,0.00018575
88,1697.22,1.03561,0.88979,1.49304,0.57515,0.59496,0.59362,0.3981,1.30974,1.43588,1.88095,0.000173375,0.000173375,0.000173375
89,1717.01,1.01859,0.89036,1.4786,0.59773,0.54856,0.58542,0.39898,1.3048,1.4598,1.88706,0.000161,0.000161,0.000161
90,1736.79,1.01455,0.88179,1.47782,0.63711,0.5249,0.58584,0.3971,1.30632,1.45326,1.88699,0.000148625,0.000148625,0.000148625
91,1773.21,0.88098,0.74029,1.39741,0.5894,0.58484,0.59169,0.38702,1.30759,1.54247,1.93249,0.00013625,0.00013625,0.00013625
92,1792.51,0.88428,0.71582,1.39887,0.65775,0.57497,0.61942,0.40958,1.26818,1.4207,1.88629,0.000123875,0.000123875,0.000123875
93,1812.04,0.85805,0.69371,1.35802,0.586,0.56595,0.58694,0.40043,1.28303,1.47735,1.90269,0.0001115,0.0001115,0.0001115
94,1831.35,0.84416,0.66241,1.35675,0.66622,0.53502,0.60187,0.40721,1.25454,1.45798,1.88672,9.9125e-05,9.9125e-05,9.9125e-05
95,1851.12,0.82456,0.66294,1.32672,0.6592,0.53968,0.60549,0.41332,1.25064,1.43096,1.87996,8.675e-05,8.675e-05,8.675e-05
96,1870.75,0.79427,0.6312,1.32473,0.59616,0.55329,0.57747,0.40086,1.255,1.48463,1.88525,7.4375e-05,7.4375e-05,7.4375e-05
97,1890.29,0.81767,0.65521,1.32576,0.59188,0.5994,0.60097,0.40362,1.26415,1.42389,1.88037,6.2e-05,6.2e-05,6.2e-05
98,1909.97,0.82168,0.63912,1.33126,0.62553,0.57316,0.60703,0.40881,1.26579,1.36539,1.89049,4.9625e-05,4.9625e-05,4.9625e-05
99,1929.66,0.81677,0.6424,1.32202,0.62985,0.53341,0.59032,0.40086,1.28398,1.45993,1.91288,3.725e-05,3.725e-05,3.725e-05
100,1948.96,0.81156,0.6218,1.3242,0.61139,0.56785,0.60233,0.40497,1.29786,1.43414,1.92368,2.4875e-05,2.4875e-05,2.4875e-05
