epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,24618.3,1.73162,2.02425,2.07721,0.59802,0.38697,0.41472,0.22795,1.60606,2.18407,2.12122,0.0005975,0.0005975,0.0005975
31,25387.6,1.73732,2.05968,2.0634,0.49991,0.43601,0.42841,0.23459,1.7001,2.12566,2.23491,0.000575,0.000575,0.000575
32,26147.4,1.68321,1.96185,2.0485,0.52723,0.459,0.45026,0.27146,1.56786,1.95548,2.08587,0.0005525,0.0005525,0.0005525
33,26912.2,1.69045,2.0136,2.04103,0.66057,0.36205,0.44709,0.26065,1.5958,2.03197,2.1341,0.00053,0.00053,0.00053
34,27787,1.6511,1.93668,2.01367,0.51528,0.46724,0.44777,0.26447,1.50952,1.97453,2.0338,0.0005075,0.0005075,0.0005075
35,28665.1,1.67123,1.90016,2.01479,0.57929,0.45871,0.45876,0.25348,1.66211,1.94072,2.11015,0.000485,0.000485,0.000485
36,29541.7,1.67477,1.93308,2.0173,0.44908,0.45831,0.43487,0.24991,1.64682,2.05305,2.12761,0.0004625,0.0004625,0.0004625
37,30418.6,1.63186,1.87426,1.95466,0.52572,0.50071,0.44081,0.25584,1.58305,1.94059,2.07951,0.00044,0.00044,0.00044
38,31464.1,1.64287,1.86859,1.97614,0.60168,0.46494,0.48063,0.28277,1.57749,1.85076,2.09499,0.0004175,0.0004175,0.0004175
39,33897.3,1.59095,1.78208,1.94607,0.77871,0.43598,0.50079,0.30184,1.55739,1.81171,2.03377,0.000395,0.000395,0.000395
40,36406.2,1.59376,1.8089,1.9479,0.624,0.42625,0.47322,0.28414,1.54361,1.94128,2.0347,0.0003725,0.0003725,0.0003725
41,37654.9,1.57048,1.81063,1.93782,0.57413,0.49498,0.49525,0.298,1.53611,1.8659,2.02516,0.00035,0.00035,0.00035
42,38585.6,1.54891,1.73321,1.92138,0.53327,0.47082,0.47537,0.28881,1.5138,1.86815,1.98617,0.0003275,0.0003275,0.0003275
43,39562.1,1.5614,1.78045,1.92419,0.49442,0.51709,0.49396,0.30147,1.51827,1.84803,1.96726,0.000305,0.000305,0.000305
44,40504,1.5367,1.73038,1.89979,0.52718,0.51149,0.50839,0.31077,1.56912,1.84413,2.02326,0.0002825,0.0002825,0.0002825
45,41519,1.55498,1.70973,1.90587,0.55394,0.53208,0.52165,0.30863,1.50131,1.73205,2.0127,0.00026,0.00026,0.00026
46,42517.4,1.45384,1.6322,1.84923,0.54902,0.47781,0.50944,0.31314,1.46869,1.83309,1.95231,0.0002375,0.0002375,0.0002375
47,43411.9,1.40575,1.56336,1.82764,0.55531,0.4973,0.49971,0.30498,1.47575,1.80805,1.97205,0.000215,0.000215,0.000215
48,44388,1.40381,1.53847,1.81799,0.52315,0.51242,0.52396,0.32876,1.46448,1.76271,1.94969,0.0001925,0.0001925,0.0001925
49,45404.8,1.3732,1.48234,1.78258,0.66787,0.49186,0.54832,0.33659,1.46208,1.70902,1.96123,0.00017,0.00017,0.00017
50,46410.9,1.37646,1.47661,1.78601,0.74822,0.45377,0.53643,0.34641,1.42678,1.75767,1.90794,0.0001475,0.0001475,0.0001475
51,47384.2,1.35355,1.41345,1.77925,0.57594,0.47795,0.5333,0.34025,1.4517,1.72575,1.94588,0.000125,0.000125,0.000125
52,48356.2,1.33602,1.40369,1.73669,0.61862,0.50662,0.54434,0.34559,1.46646,1.70409,1.95344,0.0001025,0.0001025,0.0001025
53,49292.9,1.31755,1.35644,1.73008,0.6822,0.46988,0.5634,0.35379,1.44672,1.68609,1.94933,8e-05,8e-05,8e-05
54,50142.8,1.3143,1.36318,1.73261,0.73722,0.45863,0.55483,0.34897,1.45603,1.69034,1.93311,5.75e-05,5.75e-05,5.75e-05
55,50986.3,1.28954,1.36757,1.71682,0.58243,0.53679,0.55964,0.34806,1.4756,1.68718,1.96429,3.5e-05,3.5e-05,3.5e-05
